match_id,round,team_id,opponent_team_id,accurateCross,accurateKeeperSweeper,accurateLongBalls,accuratePass,aerialLost,aerialWon,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,height,hitWoodwork,interceptionWon,jerseyNumber,keyPass,lastManTackle,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalPass,totalTackle,touches,wasFouled,wonContest
12437645,2,2816,2885,7,1,24,438,9,14,3,3,3,6,0,10,49,52,0,0,0.85594669,1.4884,16,0,0,0.0858,1,3968,0,10,356,11,0,3,3,0,0,0,0,0,145,0,0,1,9,18,17,17,1,62,1,530,15,738,15,8
12437645,2,2885,2816,6,1,25,201,14,9,0,0,3,8,0,5,52,49,0,0,0.28026597,0.209,17,0,0,0.3939,0,3983,0,14,307,4,0,1,2,0,0,0,0,0,149,0,2,3,1,16,16,25,1,53,1,301,19,487,15,6
12437628,2,24264,2836,7,0,21,561,8,7,0,0,6,5,0,16,46,42,0,0,0.91502359,0.6808,11,0,0,-1.5689,1,4195,0,7,340,7,0,4,2,0,0,0,0,0,113,0,3,3,3,9,19,26,0,31,2,610,13,789,11,12
12437652,2,2817,2825,5,1,26,497,8,11,4,4,3,6,0,3,41,57,0,0,1.2327805,1.829,11,0,2,-0.1929,1,3994,2,5,332,11,0,5,3,0,1,0,0,0,113,1,1,1,5,11,26,14,1,36,2,568,17,741,16,13
12437631,2,2821,2828,5,0,25,420,9,10,2,2,0,4,1,12,39,42,0,0,0.5008593299999999,1.3203,9,2,3,-0.3439,1,4155,0,9,308,5,0,5,2,0,0,1,0,0,105,1,2,3,2,33,11,11,0,47,2,485,16,672,10,6
12437631,2,2828,2821,7,3,19,417,10,9,2,1,2,6,0,9,42,39,0,0,1.11133415,0.9263,11,1,1,-1.1014,0,4206,1,5,377,11,1,5,0,0,1,0,1,0,137,1,1,2,6,11,11,29,3,37,1,493,17,676,9,4
12499540,2,2524,2573,4,0,22,246,25,21,1,2,4,7,0,11,65,58,0,0,0.75229023,1.2912000000000001,14,1,2,1.243,0,3695,0,5,406,10,0,5,2,0,0,0,0,0,146,0,3,5,4,15,13,23,0,61,1,332,16,521,17,5
12499540,2,2573,2524,2,0,19,339,21,25,1,1,2,5,1,13,58,65,0,0,0.8850031,1.1016,17,0,0,-0.8147,1,3713,0,11,285,10,0,5,5,0,0,0,0,0,123,0,2,2,6,32,10,7,0,46,2,412,19,628,14,7
12499488,2,2672,2538,2,0,28,629,8,19,1,0,6,5,0,7,41,56,0,2,1.05096063,1.5928,13,1,2,0.1258,0,3682,0,6,335,7,0,3,1,0,1,0,0,0,120,0,1,3,3,20,22,13,0,40,1,704,14,882,10,13
12499488,2,2538,2672,1,0,11,261,19,8,0,1,2,13,0,7,56,41,0,1,0.39380458,1.0943,12,0,0,-0.4672,0,3688,0,15,439,4,0,3,4,0,1,1,0,0,127,0,1,1,4,17,12,10,0,58,0,351,16,506,12,5
12499498,2,2674,2569,7,0,31,398,10,15,3,0,3,10,0,3,44,52,0,0,2.20831801,2.3888,10,3,3,0.0282,0,3729,0,8,384,16,0,7,4,0,0,0,0,0,103,0,0,2,8,28,21,14,0,65,1,465,17,639,10,10
12499498,2,2569,2674,6,0,25,375,15,10,1,0,4,10,0,10,52,44,1,0,1.2111714,0.9929000000000001,10,1,1,-0.1961,1,3690,0,5,332,5,1,3,2,0,0,0,0,0,124,0,3,4,4,11,17,28,0,52,1,444,14,611,10,10
12499524,2,2526,2547,4,0,27,463,18,22,1,1,3,8,0,8,51,52,0,1,0.61236965,0.5267999999999999,11,0,0,-0.282,3,3712,1,4,320,7,0,1,0,0,0,0,0,0,169,0,3,4,4,16,14,16,0,71,3,589,13,777,10,8
12499524,2,2547,2526,4,1,28,274,22,18,1,2,1,8,0,10,52,51,0,1,0.75838585,1.0652,10,0,1,0.0438,1,3702,0,7,333,8,0,5,3,0,0,0,0,0,152,0,0,1,5,22,11,24,1,64,2,370,14,564,11,8
12499533,2,2542,2527,9,1,23,267,12,15,1,1,3,13,1,5,48,40,1,0,0.94707345,0.6791,9,0,0,0.6175,1,3689,1,4,378,11,0,4,5,0,0,0,0,0,134,0,2,3,8,28,11,19,1,51,1,355,13,547,10,2
12499533,2,2527,2542,6,0,36,485,15,12,3,1,4,2,0,4,40,48,0,0,2.00684341,2.9518,10,2,2,0.6796,0,3683,1,11,322,13,0,6,3,0,0,0,0,0,145,1,1,4,5,27,22,23,0,71,2,577,14,783,9,13
12499471,2,2681,36360,14,1,37,501,4,8,4,4,7,4,0,13,39,40,0,0,2.67466701,2.2536,7,1,2,-1.6938,0,3472,1,8,365,22,0,10,1,0,0,0,0,0,130,0,0,1,9,8,20,33,1,51,0,577,16,755,8,8
12499471,2,36360,2681,3,0,18,292,8,4,3,1,1,8,0,6,40,39,2,0,1.6130837300000003,1.1434,8,3,3,-0.3929,0,3667,0,14,363,7,0,4,7,0,0,0,0,0,99,1,4,8,3,36,14,9,0,42,5,352,25,559,7,4
12499480,2,2677,2556,8,0,34,433,8,11,2,4,8,2,0,13,30,41,0,0,1.99101237,3.9473,6,1,3,-0.4795,0,3690,1,7,294,19,0,12,3,0,1,0,0,0,121,0,1,4,8,19,8,32,0,58,2,500,14,695,11,6
12499480,2,2556,2677,2,0,21,223,11,8,3,1,3,6,1,10,41,30,1,1,1.31426595,2.2558,12,2,3,-0.1,2,3651,0,7,326,7,0,7,8,0,0,0,0,1,105,1,6,8,1,36,6,13,0,58,2,288,15,478,6,2
12499507,2,5885,2600,5,1,24,224,16,19,2,0,2,5,1,5,52,57,0,0,1.53473248,3.0776,15,2,4,0.0,1,3722,1,12,283,11,0,8,4,0,0,0,0,0,114,1,0,0,5,35,21,10,1,54,2,299,19,492,9,10
12499507,2,2600,5885,5,0,26,441,19,16,0,0,3,10,0,8,57,52,1,0,1.0091705,0.744,10,0,0,-0.9585,0,3714,2,6,328,9,1,1,2,0,1,0,0,0,142,1,1,4,11,14,16,23,0,42,2,523,16,713,15,5
12499514,2,2534,2673,2,1,20,367,10,11,0,0,4,5,0,7,38,46,0,0,0.571252,0.35439999999999994,11,0,0,0.5575,1,3689,0,9,325,1,0,1,1,0,0,0,0,0,133,0,2,5,0,17,11,23,1,34,8,443,15,608,15,5
12499514,2,2673,2534,5,0,19,460,11,10,2,2,2,5,0,10,46,38,0,1,0.76775473,0.6302,16,0,0,0.0377,0,3700,0,10,369,8,0,4,4,0,0,0,0,0,112,0,1,1,3,30,10,16,0,42,3,524,13,695,10,5
12499267,2,2687,2701,2,0,27,546,2,9,0,0,2,9,0,7,33,45,0,1,0.57856204,1.2305000000000001,8,2,3,0.1969,2,3335,0,6,395,7,0,5,4,0,0,0,0,1,108,1,1,1,1,16,13,4,0,42,1,618,22,777,8,6
12499267,2,2701,2687,0,0,20,331,9,2,1,1,5,6,0,12,45,33,1,0,0.60184858,0.5171,8,0,0,-1.4505,0,4766,0,8,825,3,0,1,2,0,1,0,0,0,113,0,1,2,1,9,19,20,0,36,1,387,14,551,8,9
12436888,2,35,30,3,1,24,446,9,6,2,2,2,10,1,8,48,43,0,0,1.28612422,1.427,13,1,1,0.5293,0,3682,0,12,293,11,0,4,4,0,0,0,0,0,107,1,2,2,5,10,19,12,1,38,6,511,19,675,8,10
12436888,2,30,35,6,1,30,407,6,9,2,0,3,10,0,5,43,48,0,0,2.31653403,2.0933,9,2,2,-0.5734,2,3621,1,7,338,12,0,5,2,0,0,0,0,0,111,0,1,2,6,10,24,12,1,43,0,477,17,657,13,10
12499269,2,2729,2713,8,0,45,563,15,24,0,0,2,3,0,9,34,58,0,0,0.7330240299999999,0.439,6,0,0,-0.6375,0,4214,1,6,832,8,0,2,3,0,0,0,0,0,119,1,0,0,5,16,9,31,0,64,1,629,11,799,17,6
12499269,2,2713,2729,3,0,25,213,24,15,1,1,3,6,0,4,58,34,0,0,0.24759761,0.6876,17,1,1,0.0637,0,4260,0,3,741,10,0,1,2,0,0,0,0,0,101,0,0,2,7,22,10,16,0,46,1,265,12,424,5,3
12499271,2,2692,2690,5,1,11,487,9,3,3,2,3,10,0,7,48,41,0,0,1.44000437,1.9561000000000002,13,1,1,-0.6035,0,4049,1,11,641,15,0,5,1,0,0,0,0,0,114,0,1,3,9,6,20,27,1,26,0,551,19,721,9,10
12499271,2,2690,2692,0,0,23,310,3,9,4,2,1,10,0,8,41,48,0,0,0.91961486,1.7290999999999999,9,2,2,0.6186,1,4029,0,8,671,7,0,5,3,0,0,0,0,0,106,0,4,4,3,29,21,2,0,52,2,371,17,542,12,10
12499270,2,2685,2714,2,1,24,458,3,13,1,1,2,10,0,6,50,44,0,0,0.39300444,0.6421,17,0,0,-0.5725,2,4830,0,10,509,6,0,2,7,0,0,0,0,0,130,2,0,2,4,7,19,17,1,44,1,536,19,713,10,3
12499270,2,2714,2685,3,0,13,263,13,3,2,0,7,3,0,9,44,50,0,0,1.3725098,2.4616,11,3,3,0.3968,0,4572,1,6,887,16,0,5,2,0,0,0,0,0,120,0,1,2,4,19,20,12,0,40,1,339,22,528,15,10
12499266,2,2688,2693,5,0,11,291,17,17,2,2,2,7,0,15,62,52,0,2,0.92228775,0.6281,21,0,0,1.9116,2,4408,0,3,805,5,0,4,2,0,0,0,0,0,117,1,6,8,2,17,13,13,0,36,2,360,16,534,12,9
12499266,2,2693,2688,1,0,22,364,17,17,0,0,2,9,0,13,52,62,0,0,0.56114345,0.8956,13,0,0,0.8203,0,4208,0,6,642,12,0,8,2,0,0,0,0,0,123,0,3,5,4,10,10,17,0,59,1,437,19,602,19,7
12499265,2,2719,2704,4,1,26,273,23,23,1,0,2,7,0,7,51,51,0,1,1.0881902,0.8109,12,1,1,0.0641,0,4638,1,3,851,7,0,5,6,0,0,0,0,0,129,1,0,3,4,33,10,22,1,58,1,362,14,555,10,5
12499265,2,2704,2719,4,0,36,333,23,23,2,2,6,5,0,9,51,51,0,0,0.7145866,1.5305,10,1,1,0.3884,1,4183,0,9,700,12,0,4,2,0,0,0,0,0,138,0,3,5,4,32,12,22,0,71,3,422,12,614,10,7
12499268,2,2689,2697,3,0,15,316,15,7,0,0,2,0,0,8,41,29,0,0,0.24197863,0.2716,12,0,0,-0.2216,1,4428,0,3,571,8,0,4,3,0,1,0,0,0,92,2,0,1,4,23,8,18,0,38,0,366,11,522,8,2
12499268,2,2697,2689,4,0,24,522,7,15,3,3,3,2,0,6,29,41,0,0,1.70211686,2.4247,9,1,2,0.4312,1,4065,0,6,578,7,0,3,2,0,0,0,0,1,113,1,2,4,5,16,6,22,0,40,4,582,14,750,12,0
12499272,2,2705,2702,5,0,16,171,18,14,3,3,4,5,0,9,46,49,0,0,0.82216124,2.9352,11,1,2,0.5818,2,4065,1,6,636,13,0,4,10,0,0,0,0,1,89,0,5,6,6,34,7,9,0,45,0,230,21,416,10,4
12499272,2,2702,2705,13,0,11,547,14,18,2,2,10,4,0,10,49,46,1,0,1.2504112299999999,2.2020999999999997,10,1,1,-0.0387,0,4565,3,6,856,19,0,7,4,0,1,0,0,0,126,0,2,2,10,4,16,35,0,27,0,614,12,805,11,5
12499273,2,2696,2686,2,0,32,274,17,10,5,4,2,2,0,3,38,39,0,1,0.78122075,2.5974,11,1,2,3.4115,1,4455,0,11,793,9,0,7,2,0,1,0,1,0,95,0,7,8,4,23,8,9,0,58,1,342,13,487,14,3
12499273,2,2686,2696,10,0,19,398,10,17,2,5,4,3,1,9,39,38,0,1,1.17467834,3.262,14,1,1,0.3979,0,3738,2,6,595,18,0,9,3,0,0,1,0,1,106,1,3,4,12,10,6,26,1,38,0,461,8,628,11,2
12436900,2,14,45,5,0,25,294,4,11,5,5,7,7,0,7,42,56,0,0,0.97767129,2.4506,14,0,1,0.0243,2,3700,0,11,322,17,0,8,3,0,0,0,0,0,105,0,0,1,8,23,18,19,0,48,1,352,24,543,14,7
12436900,2,45,14,2,0,11,596,11,4,0,0,3,7,0,12,56,42,0,2,0.35761743,0.1408,14,0,0,0.6303,1,3623,0,2,334,4,0,1,6,0,0,0,0,0,114,0,5,7,1,17,19,14,0,24,0,656,18,838,13,7
12436902,2,48,33,7,1,25,188,11,14,0,0,6,7,0,6,55,59,1,0,0.89553145,0.9978999999999999,15,0,0,-1.4373,0,3666,0,15,290,8,0,1,1,0,0,0,0,0,108,1,2,3,3,15,21,15,1,52,4,251,29,435,11,5
12436902,2,33,48,6,1,19,540,14,11,5,3,1,5,0,16,59,55,0,1,1.1242849,2.4336,11,3,4,0.141,1,3704,0,4,353,11,0,7,5,0,0,0,0,0,128,0,1,1,5,11,20,20,1,32,0,609,22,806,15,7
12436904,2,38,3,1,1,23,426,8,5,4,1,3,8,0,10,48,41,0,2,0.62974615,1.6753,13,5,6,-1.227,2,3670,1,9,412,12,0,8,2,0,0,0,0,0,112,0,0,2,3,18,18,11,1,44,1,495,14,664,13,9
12436904,2,3,38,1,2,17,253,5,8,4,3,2,9,0,6,41,48,0,0,1.14714026,1.9587999999999999,13,2,2,-2.7647,0,3623,2,9,403,9,1,4,3,0,0,0,0,0,111,0,2,2,6,19,16,13,2,40,3,320,19,495,13,8
12436892,2,7,37,4,0,30,454,23,13,2,2,4,14,0,9,66,55,0,0,0.93401584,1.3473,9,0,0,-1.0907,0,3675,2,9,318,13,0,2,5,0,0,0,0,0,154,0,1,1,8,9,14,20,0,66,3,552,23,741,16,3
12436892,2,37,7,4,1,31,302,13,23,0,1,5,3,0,14,55,66,0,0,0.7640868599999999,1.3931,17,1,2,0.2572,1,3657,0,15,328,8,0,3,4,0,0,0,0,0,144,0,1,2,10,25,23,14,1,68,2,393,20,596,9,14
12436894,2,43,31,7,1,25,459,13,17,3,1,5,7,0,12,55,46,0,0,1.15479734,1.7766000000000002,14,2,2,0.7215,1,3674,0,8,325,17,0,6,2,0,0,0,0,0,137,1,1,3,7,7,13,21,1,47,0,538,14,723,12,4
12436894,2,31,43,5,0,17,381,17,13,1,0,2,4,0,7,46,55,0,1,0.35426829,0.608,13,1,1,-0.1158,2,3640,0,7,318,6,0,4,5,0,0,0,0,0,114,0,4,4,4,30,14,12,0,43,5,454,21,647,14,7
12436896,2,44,50,3,0,22,550,8,6,4,2,7,6,0,5,34,38,0,0,1.6231074,2.6532999999999998,10,2,2,0.7839,0,3675,2,7,492,17,0,8,3,0,0,0,0,0,100,1,1,2,4,11,13,15,0,46,1,602,17,768,7,8
12436896,2,50,44,4,1,25,298,6,8,2,2,3,8,0,4,38,34,0,0,0.39156182,0.55,7,0,0,0.8104,0,3662,0,5,282,5,0,2,7,0,0,0,0,0,111,1,6,6,3,16,19,10,1,47,2,364,10,523,10,6
12436884,2,60,39,4,0,27,245,10,13,2,1,5,6,0,9,56,44,0,0,1.83178826,2.2551,20,1,1,1.6482,1,3627,1,6,311,14,0,4,5,0,0,0,0,0,131,0,3,4,7,34,14,19,0,65,0,321,21,542,8,2
12436884,2,39,60,8,4,24,393,13,10,4,3,5,2,0,14,44,56,1,0,1.373423,1.6945999999999999,8,1,1,0.1166,1,3706,0,4,359,14,0,5,4,0,0,0,0,0,165,3,2,3,4,17,13,26,4,55,0,495,21,708,19,6
12436886,2,40,42,3,0,16,271,7,10,1,2,5,6,0,10,38,58,0,1,0.44701218,1.2758,8,0,0,-1.102,1,3669,1,4,358,9,0,3,1,0,0,0,0,0,100,0,2,2,3,16,18,10,0,38,3,329,22,495,16,11
12436886,2,42,40,1,0,18,469,10,7,2,2,1,11,0,13,58,38,0,1,1.39170989,0.8689,16,1,2,1.0467,0,3654,0,8,362,7,1,4,4,0,0,0,0,0,93,1,3,3,4,15,15,13,0,30,1,514,17,670,8,6
12437638,2,2829,2831,3,0,26,594,14,8,3,2,5,7,0,8,48,58,0,0,1.530848,2.1367,10,3,3,0.0,1,3447,0,9,265,15,0,9,3,0,0,0,0,0,106,0,0,0,3,12,30,17,0,36,4,648,17,834,14,19
12437638,2,2831,2829,2,1,16,293,8,14,0,0,3,19,0,10,58,48,0,0,0.31366891,0.42100000000000004,15,0,0,-1.1435,2,3806,0,9,391,7,0,0,5,0,0,0,0,0,110,0,6,6,5,16,14,12,1,44,0,359,19,537,9,7
12437642,2,2833,2819,6,0,17,443,17,14,0,1,2,3,0,7,51,54,0,0,0.61589732,1.0514000000000001,16,1,1,-1.1077,0,4201,1,8,329,10,0,7,0,0,0,0,0,0,146,0,3,4,7,10,23,24,0,52,4,527,20,727,7,14
12437642,2,2819,2833,1,0,34,265,14,17,2,1,0,14,0,12,54,51,0,0,0.60601414,0.8653000000000001,8,1,2,-0.2417,1,4037,0,7,274,6,0,6,2,0,0,0,0,0,142,0,3,6,2,22,11,7,0,70,4,357,16,544,15,3
12437656,2,2820,2826,3,0,24,233,25,18,0,0,3,9,0,15,67,53,0,0,0.2953751,0.5685,10,0,1,0.0574,2,4019,1,10,268,8,0,5,5,0,0,0,0,0,143,1,0,1,7,19,12,23,0,61,1,314,23,526,8,4
12437656,2,2826,2820,7,0,35,306,18,25,1,1,5,4,0,9,53,67,0,1,1.12112256,0.5744,8,0,0,-0.4042,0,4207,0,6,383,9,0,1,3,0,0,0,0,0,133,0,1,4,4,42,23,26,0,66,0,379,23,603,10,9
12437636,2,2859,2818,4,0,24,172,22,24,0,0,4,6,0,9,65,73,0,0,0.51771869,0.4831,16,0,0,0.0,0,3119,0,3,247,10,0,0,1,0,0,0,0,0,183,1,0,0,8,12,26,16,0,82,0,284,19,488,18,12
12437636,2,2818,2859,3,0,18,198,24,22,0,0,1,12,0,11,73,65,0,0,0.1506798,0.2442,18,0,0,0.0121,1,3953,0,11,329,3,0,0,4,0,0,0,0,0,171,1,0,0,2,28,14,14,0,77,4,307,23,509,16,6
12437652,2,2825,2817,2,1,25,232,11,8,0,0,3,13,0,9,57,41,0,0,0.55619737,1.025,16,0,1,-0.3368,1,4208,0,11,290,5,0,2,3,0,0,0,0,1,109,1,2,3,3,15,14,16,1,53,5,293,16,461,11,6
12437628,2,2836,24264,1,0,28,404,7,8,1,0,3,12,0,7,42,46,0,0,1.05778806,1.2161,11,2,3,0.4754,0,4165,0,10,292,8,0,6,5,0,0,0,0,0,94,1,4,4,2,33,11,6,0,51,2,462,23,636,10,5
12436898,2,32,17,1,1,10,200,5,7,1,0,0,11,0,8,45,29,2,0,0.32599167,0.2895,15,1,1,-0.5343,0,3671,0,10,337,1,0,1,3,0,1,0,0,0,84,0,1,1,0,40,8,6,1,34,1,245,17,401,3,2
12436898,2,17,32,5,1,22,700,7,5,4,2,3,2,0,10,29,45,0,0,1.85110063,3.3436,4,2,4,-0.7074,0,3634,2,6,489,11,0,5,0,0,0,0,0,1,105,0,0,0,6,8,18,17,1,27,3,755,14,926,15,11
12499274,2,2695,2699,2,1,26,190,14,17,1,0,1,9,1,4,49,51,0,0,0.2202268,0.8481,15,1,2,0.8188,0,4056,0,9,489,5,0,3,3,0,0,0,0,0,110,1,3,3,4,35,14,12,1,51,2,260,18,430,9,7
12499274,2,2699,2695,11,0,23,401,17,14,1,1,2,7,0,12,51,49,0,0,0.7241006799999999,1.3603,10,0,1,-0.3879,0,4198,1,6,518,11,0,5,1,0,0,0,0,0,137,1,1,1,10,8,15,45,0,42,2,469,11,666,15,9
12499581,3,2556,2534,10,4,15,389,12,11,0,1,5,6,1,11,41,43,0,1,2.05914844,1.1314,12,0,1,0.0932,1,3656,1,13,304,11,0,5,4,0,1,0,0,0,153,0,2,2,6,14,8,37,4,46,4,477,19,681,6,7
12499581,3,2534,2556,6,0,18,268,11,12,0,1,3,7,0,16,43,41,1,0,0.6905723,2.0904,7,1,2,0.1221,1,3699,0,12,311,8,0,5,5,0,0,0,0,1,135,1,3,4,6,46,9,17,0,50,1,357,12,573,12,6
12499585,3,2527,2677,3,0,20,326,15,9,3,3,4,13,0,9,57,46,0,0,0.99954338,1.6768,14,1,1,0.1232,0,3683,1,12,322,11,0,7,3,0,0,0,0,0,141,0,1,4,4,7,11,16,0,49,8,419,22,598,11,4
12499585,3,2677,2527,1,0,22,453,9,15,5,3,3,4,0,14,46,57,0,0,1.23924151,2.2171,12,2,3,1.517,1,3721,1,13,302,10,0,7,4,0,0,0,0,0,135,0,6,6,2,26,21,3,0,56,2,548,16,750,14,13
12437676,3,2824,2885,9,2,18,269,15,23,2,1,3,6,0,4,48,55,0,1,0.72623214,1.0344,16,1,1,0.2041,1,3978,0,4,347,7,1,1,1,0,1,0,0,0,126,0,2,3,6,21,16,21,2,47,3,350,12,520,13,7
12437676,3,2885,2824,8,0,24,226,23,15,1,2,1,7,0,7,55,48,0,0,0.67829062,1.5939,13,0,2,-0.5016,1,4169,1,6,326,10,0,5,3,0,0,0,0,1,125,1,0,0,8,25,11,22,0,58,3,305,13,493,16,6
12437674,3,2819,2821,9,0,22,402,5,11,4,3,4,10,2,6,32,36,1,0,1.67048428,3.6963,8,2,3,-0.2322,0,4037,1,6,274,18,0,9,8,0,0,1,0,1,87,1,3,4,11,22,8,21,1,35,2,450,14,618,7,4
12437674,3,2821,2819,7,1,15,504,11,5,6,6,6,4,0,9,36,32,0,1,2.00819846,2.7331,7,1,3,1.3064,0,4155,1,5,308,13,0,9,2,1,1,0,1,0,99,1,4,6,5,21,15,16,1,34,1,565,10,720,7,10
12778688,3,2816,2859,3,0,28,401,18,16,3,4,4,8,0,7,47,74,0,0,1.01934105,2.9712,10,1,2,0.6082,1,4161,0,5,344,12,0,7,3,0,0,0,0,0,153,0,2,4,6,20,24,20,0,64,0,503,22,717,18,19
12778688,3,2859,2816,8,1,15,173,16,18,1,0,3,19,0,8,74,47,0,1,0.7621747,0.613,20,1,1,0.1157,0,3682,0,7,369,11,1,5,3,0,1,0,0,0,138,1,4,6,7,27,22,21,1,46,2,251,12,468,9,8
12499275,3,2705,2685,2,2,20,199,19,16,1,1,0,4,0,11,53,61,0,0,0.50496026,0.9736,18,1,1,-0.6549,0,3906,0,12,578,2,1,2,2,0,0,0,0,0,124,0,2,3,1,45,17,11,2,57,1,282,18,472,14,13
12499275,3,2685,2705,8,0,42,509,16,19,1,1,2,13,0,10,61,53,0,0,0.68125607,1.358,15,1,1,0.5488,0,4454,0,5,490,13,0,3,0,0,0,0,0,0,148,0,1,1,9,8,12,27,0,64,2,601,15,789,15,4
12499283,3,2704,2695,8,0,20,417,18,17,0,1,7,14,1,18,61,65,0,0,0.74945092,1.6769,9,0,0,-0.3823,0,4370,0,11,757,13,0,4,3,0,0,1,0,0,129,0,1,1,10,20,15,25,0,42,1,491,26,701,13,11
12499283,3,2695,2704,6,0,23,321,17,18,1,1,2,11,0,14,65,61,0,1,1.38637651,0.9761,16,1,1,0.3066,0,4292,0,11,710,8,0,3,6,0,1,0,0,0,118,0,3,4,5,21,26,12,0,49,2,390,22,592,7,14
12499282,3,2690,2714,2,0,22,334,15,6,1,1,5,6,0,10,41,40,0,0,0.90572962,1.7604,6,0,1,0.9496,2,4416,2,8,721,10,0,2,12,0,0,0,0,1,108,1,2,5,6,37,7,8,1,53,0,398,19,604,12,3
12499282,3,2714,2690,7,0,23,396,6,15,3,1,12,3,0,12,40,41,0,1,1.9915618,2.1886,12,2,2,0.1489,0,3845,1,5,546,22,0,7,5,0,1,0,0,0,122,0,1,1,10,10,13,32,0,31,4,460,14,656,6,6
12499281,3,2689,2719,6,1,21,180,24,22,2,3,5,12,0,5,60,63,0,0,1.18865555,1.7039,10,1,1,0.4223,1,4803,0,15,609,13,0,4,11,0,0,0,0,0,117,1,2,2,8,36,17,16,2,57,2,253,24,459,11,7
12499281,3,2719,2689,6,1,12,379,22,24,3,4,12,7,1,13,63,60,0,1,1.9315074,1.8795,13,0,0,0.0543,0,4819,2,8,921,15,0,2,6,0,0,0,0,0,149,0,0,2,7,19,23,34,1,34,0,463,15,671,9,12
12499277,3,2713,2701,6,0,22,370,20,32,2,2,3,6,0,12,49,65,0,0,0.98274224,1.5030000000000001,8,0,0,-0.7313,1,4071,1,4,722,6,0,1,2,0,1,0,0,0,145,0,1,1,7,17,11,22,0,52,1,462,14,639,16,4
12499277,3,2701,2713,2,0,18,244,32,20,2,2,2,4,0,10,65,49,0,0,0.41194493,1.535,16,0,2,0.0454,2,4766,0,6,725,7,0,3,3,0,0,0,0,0,134,1,0,1,5,26,10,14,0,56,1,330,19,500,5,6
12499276,3,2693,2729,9,0,35,511,25,21,3,2,7,2,0,10,51,70,0,0,1.5540349999999998,2.0984000000000003,11,2,2,-1.2086,1,4419,0,5,563,15,0,6,1,0,0,0,0,0,135,0,0,1,5,7,14,29,0,66,1,594,20,794,21,8
12499276,3,2729,2693,1,1,19,211,21,25,1,0,1,8,0,11,70,51,0,0,0.15115761,0.2961,22,2,2,0.6982,0,4215,1,8,798,4,0,3,7,0,0,0,0,0,110,0,4,4,0,37,11,3,1,54,0,282,16,458,11,2
12499278,3,2697,2686,6,0,17,461,8,8,1,1,4,5,0,6,32,43,0,0,1.28317613,1.3063,6,1,3,0.1176,1,4243,1,3,547,9,0,4,4,0,0,0,0,0,81,1,0,1,5,20,11,11,0,35,5,510,17,664,14,4
12499278,3,2686,2697,4,0,9,369,8,8,0,1,4,4,0,10,43,32,1,0,1.0641156,1.3720999999999999,15,0,0,-2.0509,0,4267,0,5,644,9,0,1,4,1,0,0,0,0,92,0,0,1,6,10,12,19,0,24,1,413,13,564,6,5
12437679,3,2831,2845,9,0,29,433,6,14,0,0,1,10,0,5,40,60,0,0,0.71970516,1.1267,13,0,0,0.0186,0,3818,1,4,388,8,0,2,2,0,0,0,0,0,112,0,0,1,9,9,17,32,0,41,0,494,19,681,17,10
12437679,3,2845,2831,2,0,19,293,14,6,0,0,2,10,0,13,60,40,0,0,0.29356086000000003,0.1784,19,0,0,0.4378,3,3992,0,8,310,5,0,1,1,0,0,0,0,0,106,0,2,2,4,23,16,12,0,55,2,358,12,523,12,10
12499279,3,2702,2687,2,0,13,429,6,10,0,0,4,7,0,3,36,37,0,0,0.50397257,0.3259,12,0,0,0.5534,0,4560,0,5,819,5,0,1,3,0,0,0,0,0,105,0,1,1,2,20,12,17,0,30,0,487,14,637,10,3
12499279,3,2687,2702,4,0,12,426,10,6,0,0,3,3,0,7,37,36,0,0,0.35719454,0.49929999999999997,11,0,0,0.2127,2,3868,0,6,411,5,0,1,4,0,0,0,0,0,99,1,0,1,4,20,14,18,0,29,3,475,12,637,11,7
12437681,3,2836,2814,9,1,29,523,16,17,3,5,8,6,0,10,41,42,0,0,2.11153074,2.4687,6,0,0,0.0345,0,4165,1,5,302,18,0,7,0,0,0,0,0,0,124,0,1,1,10,15,10,28,1,43,6,595,10,778,9,6
12437681,3,2814,2836,5,0,26,289,17,16,1,1,0,6,0,5,42,41,0,1,0.61302924,0.6068,9,0,0,1.3646,0,3827,0,7,346,6,0,1,8,0,0,0,0,0,106,0,6,7,7,41,11,15,0,56,0,362,14,538,6,6
12499577,3,2524,2674,5,1,23,407,15,10,1,1,8,13,0,7,46,49,0,0,0.8587824199999999,1.5824,7,1,1,0.4947,0,3679,0,6,331,12,0,4,4,0,1,0,0,0,150,0,3,4,6,15,11,28,1,57,0,501,16,714,18,6
12499577,3,2674,2524,3,1,28,271,10,15,2,2,4,6,0,9,49,46,0,1,0.69731656,2.5431,18,1,2,-0.7454999999999999,3,3723,2,7,387,12,0,6,8,0,0,0,0,0,123,0,1,3,4,40,20,9,1,57,3,344,12,559,6,13
